brokerTime,close,high,low,open,spread,tickVolume
1668483120000000000,16579.5,16580.5,16569.5,16577.5,57,34
1668432540000000000,16734.5,16736.5,16729.5,16729.5,55,17
1668418440000000000,16675.5,16680.5,16666.5,16680.5,55,85
1668423600000000000,16727.5,16737.5,16726.5,16727.5,54,53
1668468600000000000,16358.5,16358.5,16292.5,16293.5,53,1209
1668376500000000000,16495.5,16497.5,16493.5,16493.5,57,12
1668499200000000000,16666.5,16689.5,16609.5,16609.5,55,1795
1668333420000000000,16723.5,16728.5,16716.5,16717.5,55,42
1668480480000000000,16569.5,16578.5,16566.5,16575.5,58,49
1668384480000000000,16332.5,16332.5,16313.5,16313.5,52,23
1668330240000000000,16590.5,16615.5,16581.5,16581.5,63,82
1668358800000000000,16612.5,16613.5,16612.5,16613.5,56,3
1668488400000000000,16748.5,16797.5,16709.5,16711.5,56,1344
1668372720000000000,16443.5,16450.5,16438.5,16440.5,55,35
1668428400000000000,16694.5,16694.5,16694.5,16694.5,53,1
1668468600000000000,16355.5,16359.5,16292.5,16293.5,56,1238
1668409860000000000,15927.5,15933.5,15925.5,15929.5,56,50
1668483060000000000,16579.5,16584.5,16579.5,16584.5,56,10
1668461100000000000,16493.5,16510.5,16483.5,16507.5,59,168
1668488400000000000,16806.5,16814.5,16709.5,16711.5,58,1746
1668472200000000000,16356.5,16360.5,16355.5,16360.5,58,11
1668421140000000000,16787.5,16815.5,16787.5,16815.5,59,27
1668483300000000000,16580.5,16582.5,16580.5,16582.5,53,12
1668492000000000000,16728.5,16799.5,16722.5,16770.5,54,1682
1668477120000000000,16592.5,16592.5,16583.5,16583.5,57,17
1668382320000000000,16323.5,16323.5,16311.5,16322.5,55,58
1668381660000000000,16283.5,16289.5,16279.5,16286.5,56,27
1668484800000000000,16687.5,16727.5,16642.5,16666.5,55,1014
1668428760000000000,16707.5,16718.5,16699.5,16702.5,58,62
1668417060000000000,16425.5,16475.5,16425.5,16473.5,53,82
1668367980000000000,16447.5,16460.5,16447.5,16447.5,56,76
1668482400000000000,16568.5,16568.5,16559.5,16559.5,52,17
1668409740000000000,15938.5,15941.5,15933.5,15939.5,57,14
1668354240000000000,16606.5,16619.5,16606.5,16619.5,63,15
1668420000000000000,16777.5,16777.5,16777.5,16777.5,61,1
1668338160000000000,16490.5,16490.5,16479.5,16486.5,54,30
1668355980000000000,16633.5,16637.5,16627.5,16634.5,53,40
1668388200000000000,16343.5,16351.5,16341.5,16351.5,59,23
1668488400000000000,16734.5,16742.5,16709.5,16711.5,56,166
1668492000000000000,16779.5,16799.5,16746.5,16770.5,55,561
1668413880000000000,15898.5,15898.5,15880.5,15880.5,52,37
1668478920000000000,16545.5,16561.5,16543.5,16561.5,55,14
1668462600000000000,16390.5,16407.5,16371.5,16371.5,61,139
1668502800000000000,16708.5,16708.5,16685.5,16685.5,53,71
1668356040000000000,16626.5,16636.5,16626.5,16635.5,55,31
1668475800000000000,16648.5,16671.5,16602.5,16602.5,57,512
1668418320000000000,16680.5,16690.5,16680.5,16689.5,56,59
1668412800000000000,15809.5,15819.5,15809.5,15816.5,57,28
1668462900000000000,16179.5,16317.5,16162.5,16313.5,53,287
1668419940000000000,16754.5,16754.5,16754.5,16754.5,60,6
1668326160000000000,16809.5,16809.5,16806.5,16806.5,52,24
1668383160000000000,16372.5,16382.5,16370.5,16382.5,58,21
1668495600000000000,16718.5,16741.5,16696.5,16716.5,56,469
1668375540000000000,16489.5,16500.5,16488.5,16499.5,55,24
1668333120000000000,16705.5,16705.5,16694.5,16695.5,52,12
1668420480000000000,16786.5,16792.5,16778.5,16779.5,61,72
1668380760000000000,16302.5,16302.5,16279.5,16281.5,54,36
1668415680000000000,16268.5,16302.5,16268.5,16281.5,64,107
1668472200000000000,16334.5,16361.5,16323.5,16360.5,56,294
1668477660000000000,16547.5,16550.5,16544.5,16546.5,53,37
1668351000000000000,16561.5,16563.5,16559.5,16559.5,56,8
1668356460000000000,16619.5,16619.5,16613.5,16614.5,55,13
1668499200000000000,16675.5,16689.5,16609.5,16609.5,53,1160
1668470400000000000,16359.5,16391.5,16335.5,16347.5,56,732
1668478320000000000,16541.5,16551.5,16541.5,16541.5,55,46
1668466800000000000,16290.5,16302.5,16194.5,16252.5,56,1023
1668478680000000000,16535.5,16538.5,16531.5,16531.5,58,12
1668417600000000000,16362.5,16362.5,16349.5,16349.5,69,34
1668326880000000000,16804.5,16805.5,16803.5,16804.5,52,9
1668428820000000000,16703.5,16710.5,16700.5,16710.5,55,24
1668502800000000000,16758.5,16874.5,16685.5,16685.5,57,1871
1668474000000000000,16628.5,16705.5,16355.5,16355.5,68,1538
1668499200000000000,16682.5,16689.5,16609.5,16609.5,59,1019
1668418560000000000,16721.5,16721.5,16721.5,16721.5,57,1
1668502800000000000,16787.5,16874.5,16685.5,16685.5,52,1727
1668421500000000000,16780.5,16780.5,16773.5,16779.5,52,13
1668465900000000000,16207.5,16252.5,16194.5,16252.5,56,763
1668477120000000000,16581.5,16595.5,16580.5,16583.5,54,46
1668356400000000000,16624.5,16625.5,16623.5,16623.5,56,5
1668480060000000000,16594.5,16594.5,16575.5,16576.5,53,39
1668429840000000000,16727.5,16744.5,16727.5,16744.5,58,26
1668465000000000000,16269.5,16271.5,16233.5,16253.5,54,543
1668360600000000000,16524.5,16534.5,16524.5,16529.5,54,39
1668416640000000000,16505.5,16511.5,16493.5,16497.5,72,91
1668474000000000000,16630.5,16705.5,16355.5,16355.5,53,1788
1668466800000000000,16299.5,16316.5,16194.5,16252.5,53,1536
1668338220000000000,16503.5,16504.5,16493.5,16494.5,53,20
1668428460000000000,16698.5,16701.5,16695.5,16695.5,54,15
1668383520000000000,16350.5,16350.5,16349.5,16349.5,57,2
1668333540000000000,16715.5,16716.5,16711.5,16711.5,53,27
1668363780000000000,16503.5,16507.5,16503.5,16507.5,61,8
1668360240000000000,16522.5,16524.5,16518.5,16524.5,57,15
1668411360000000000,15887.5,15887.5,15866.5,15866.5,56,32
1668465000000000000,16267.5,16278.5,16233.5,16253.5,52,596
1668377040000000000,16492.5,16495.5,16487.5,16495.5,53,24
1668337440000000000,16568.5,16598.5,16566.5,16598.5,58,106
1668417120000000000,16441.5,16441.5,16423.5,16423.5,62,60
1668462900000000000,16315.5,16315.5,16313.5,16313.5,63,4
1668372420000000000,16454.5,16454.5,16454.5,16454.5,54,1
1668488400000000000,16778.5,16797.5,16709.5,16711.5,59,1574
1668326880000000000,16804.5,16805.5,16803.5,16804.5,52,7
1668475800000000000,16658.5,16671.5,16602.5,16602.5,59,603
1668338940000000000,16436.5,16451.5,16435.5,16445.5,54,59
1668338940000000000,16435.5,16451.5,16435.5,16445.5,54,52
1668492000000000000,16729.5,16799.5,16722.5,16770.5,55,1843
1668382740000000000,16458.5,16458.5,16429.5,16431.5,52,23
1668381180000000000,16292.5,16318.5,16292.5,16313.5,54,87
1668423000000000000,16723.5,16732.5,16723.5,16732.5,53,19
1668330120000000000,16579.5,16584.5,16550.5,16550.5,60,142
1668463200000000000,16167.5,16275.5,16157.5,16204.5,58,1545
1668363480000000000,16523.5,16523.5,16523.5,16523.5,55,1
1668333660000000000,16714.5,16714.5,16703.5,16703.5,56,22
1668464100000000000,16239.5,16249.5,16185.5,16191.5,55,714
1668427200000000000,16708.5,16710.5,16708.5,16709.5,59,5
1668338580000000000,16477.5,16498.5,16473.5,16492.5,56,57
1668478440000000000,16555.5,16555.5,16555.5,16555.5,57,1
1668495600000000000,16671.5,16741.5,16668.5,16716.5,56,1493
1668463200000000000,16159.5,16275.5,16157.5,16204.5,61,1506
1668481200000000000,16694.5,16728.5,16485.5,16509.5,62,2756
1668333480000000000,16712.5,16723.5,16711.5,16721.5,57,31
1668495600000000000,16723.5,16741.5,16696.5,16716.5,56,719
1668474000000000000,16477.5,16499.5,16355.5,16355.5,64,546
1668474000000000000,16606.5,16705.5,16355.5,16355.5,58,2170
1668481200000000000,16676.5,16728.5,16485.5,16509.5,55,2532
1668419340000000000,16730.5,16748.5,16730.5,16731.5,56,54
1668484800000000000,16734.5,16740.5,16642.5,16666.5,53,1570
1668331500000000000,16649.5,16649.5,16645.5,16647.5,55,11
1668387780000000000,16371.5,16371.5,16358.5,16359.5,55,35
1668464100000000000,16192.5,16216.5,16185.5,16191.5,61,221
1668333540000000000,16712.5,16716.5,16711.5,16711.5,57,12
1668368220000000000,16473.5,16479.5,16467.5,16479.5,55,34
1668429300000000000,16716.5,16723.5,16711.5,16720.5,54,35
1668423480000000000,16732.5,16753.5,16732.5,16751.5,60,26
1668337020000000000,16582.5,16625.5,16575.5,16612.5,61,81
1668499200000000000,16664.5,16668.5,16609.5,16609.5,56,593
1668475800000000000,16645.5,16657.5,16602.5,16602.5,55,315
1668377460000000000,16504.5,16504.5,16497.5,16499.5,56,31
1668467700000000000,16294.5,16302.5,16259.5,16259.5,54,486
1668480420000000000,16574.5,16576.5,16574.5,16574.5,55,8
1668329940000000000,16648.5,16662.5,16648.5,16657.5,53,43
1668502800000000000,16701.5,16711.5,16685.5,16685.5,53,231
1668384000000000000,16325.5,16339.5,16325.5,16339.5,55,32
1668354480000000000,16596.5,16596.5,16590.5,16590.5,52,8
1668378960000000000,16513.5,16515.5,16513.5,16515.5,57,2
1668364080000000000,16526.5,16526.5,16514.5,16514.5,55,28
1668369720000000000,16504.5,16504.5,16504.5,16504.5,55,3
1668488400000000000,16776.5,16797.5,16709.5,16711.5,54,933
1668410100000000000,15923.5,15923.5,15923.5,15923.5,54,1
1668499200000000000,16687.5,16687.5,16609.5,16609.5,54,1007
1668495600000000000,16602.5,16741.5,16602.5,16716.5,57,2108
1668478860000000000,16561.5,16562.5,16544.5,16545.5,52,46
1668412020000000000,15787.5,15787.5,15771.5,15777.5,53,25
1668330660000000000,16659.5,16666.5,16647.5,16647.5,55,64
1668482400000000000,16566.5,16566.5,16559.5,16559.5,53,7
1668363840000000000,16515.5,16515.5,16515.5,16515.5,59,1
1668488400000000000,16753.5,16797.5,16709.5,16711.5,54,1357
1668466800000000000,16248.5,16249.5,16208.5,16215.5,56,172
1668412020000000000,15789.5,15793.5,15771.5,15777.5,54,45
1668362580000000000,16528.5,16539.5,16527.5,16538.5,56,33
1668411960000000000,15798.5,15810.5,15798.5,15810.5,61,6
1668484800000000000,16716.5,16740.5,16642.5,16666.5,58,1939
1668328860000000000,16758.5,16764.5,16757.5,16763.5,55,33
1668484800000000000,16710.5,16727.5,16642.5,16666.5,55,1423
1668375840000000000,16489.5,16490.5,16489.5,16489.5,58,4
1668430200000000000,16720.5,16720.5,16710.5,16710.5,53,24
1668377520000000000,16502.5,16505.5,16499.5,16499.5,58,15
1668370560000000000,16477.5,16481.5,16477.5,16481.5,53,4
1668337080000000000,16591.5,16595.5,16590.5,16593.5,57,7
1668481920000000000,16532.5,16540.5,16532.5,16538.5,55,24
1668357240000000000,16616.5,16619.5,16604.5,16611.5,59,50
1668333660000000000,16711.5,16713.5,16703.5,16703.5,55,19
1668364680000000000,16511.5,16517.5,16510.5,16517.5,55,9
1668421020000000000,16835.5,16846.5,16835.5,16835.5,56,44
1668324600000000000,16805.5,16808.5,16805.5,16808.5,53,8
1668459900000000000,16556.5,16576.5,16554.5,16563.5,58,59
1668495600000000000,16668.5,16741.5,16668.5,16716.5,53,1303
1668411060000000000,15900.5,15900.5,15898.5,15899.5,59,7
1668470400000000000,16380.5,16391.5,16335.5,16347.5,53,388
1668479760000000000,16582.5,16595.5,16580.5,16595.5,59,51
1668330660000000000,16658.5,16666.5,16647.5,16647.5,57,54
1668484800000000000,16724.5,16727.5,16642.5,16666.5,55,1347
1668367380000000000,16462.5,16470.5,16461.5,16463.5,59,21
1668413700000000000,15851.5,15856.5,15846.5,15848.5,57,33
1668354600000000000,16597.5,16597.5,16590.5,16596.5,57,22
1668364740000000000,16507.5,16507.5,16507.5,16507.5,54,6
1668466800000000000,16234.5,16261.5,16208.5,16215.5,54,425
1668431100000000000,16740.5,16741.5,16732.5,16734.5,59,19
1668425700000000000,16679.5,16682.5,16677.5,16678.5,58,27
1668329520000000000,16686.5,16686.5,16678.5,16682.5,57,39
1668499200000000000,16664.5,16664.5,16609.5,16609.5,53,233
1668462900000000000,16199.5,16317.5,16139.5,16313.5,64,767
1668495600000000000,16670.5,16741.5,16668.5,16716.5,61,1468
1668425280000000000,16666.5,16666.5,16665.5,16666.5,57,9
1668367140000000000,16477.5,16491.5,16474.5,16490.5,56,48
1668464100000000000,16238.5,16246.5,16185.5,16191.5,62,567
1668499200000000000,16664.5,16689.5,16609.5,16609.5,56,1402
1668424800000000000,16648.5,16649.5,16635.5,16635.5,59,25
1668375120000000000,16499.5,16499.5,16499.5,16499.5,52,3
1668383460000000000,16341.5,16343.5,16341.5,16341.5,57,15
1668387060000000000,16382.5,16399.5,16382.5,16398.5,57,48
1668354240000000000,16616.5,16619.5,16606.5,16619.5,58,41
1668477240000000000,16576.5,16579.5,16575.5,16576.5,53,16
1668488400000000000,16737.5,16797.5,16709.5,16711.5,58,1198
1668420900000000000,16862.5,16866.5,16835.5,16835.5,60,54
1668415020000000000,15917.5,15923.5,15906.5,15920.5,57,72
1668366840000000000,16489.5,16507.5,16489.5,16507.5,53,29
1668484800000000000,16695.5,16697.5,16642.5,16666.5,54,248
1668461100000000000,16484.5,16510.5,16483.5,16507.5,55,87
1668336600000000000,16655.5,16655.5,16648.5,16648.5,56,14
1668367020000000000,16452.5,16452.5,16452.5,16452.5,61,1
1668432540000000000,16729.5,16729.5,16729.5,16729.5,58,3
1668429960000000000,16751.5,16758.5,16750.5,16751.5,62,15
1668332280000000000,16642.5,16644.5,16638.5,16638.5,54,19
1668338580000000000,16494.5,16498.5,16492.5,16492.5,56,4
1668384000000000000,16337.5,16339.5,16337.5,16339.5,55,16
1668484800000000000,16716.5,16740.5,16642.5,16666.5,54,1987
1668355980000000000,16632.5,16637.5,16628.5,16634.5,56,14
1668492000000000000,16738.5,16799.5,16722.5,16770.5,56,1299
1668429480000000000,16757.5,16775.5,16733.5,16733.5,56,88
1668329340000000000,16675.5,16676.5,16669.5,16669.5,58,47
1668337740000000000,16468.5,16468.5,16464.5,16464.5,66,11
1668358560000000000,16614.5,16620.5,16612.5,16616.5,57,17
1668495600000000000,16722.5,16723.5,16716.5,16716.5,57,31
1668384780000000000,16333.5,16340.5,16333.5,16334.5,53,35
1668328380000000000,16739.5,16744.5,16738.5,16742.5,53,36
1668410640000000000,15941.5,15941.5,15938.5,15938.5,57,5
1668382920000000000,16414.5,16414.5,16414.5,16414.5,56,6
1668468600000000000,16317.5,16347.5,16292.5,16293.5,55,553
1668361440000000000,16540.5,16545.5,16537.5,16541.5,57,29
1668470400000000000,16366.5,16391.5,16335.5,16347.5,53,687
1668355320000000000,16624.5,16624.5,16619.5,16619.5,53,6
1668368880000000000,16497.5,16500.5,16489.5,16489.5,57,25
1668425700000000000,16680.5,16682.5,16677.5,16678.5,57,25
1668424860000000000,16654.5,16669.5,16649.5,16655.5,63,40
1668470400000000000,16369.5,16391.5,16335.5,16347.5,57,464
1668372840000000000,16449.5,16450.5,16444.5,16445.5,53,28
1668488400000000000,16766.5,16828.5,16709.5,16711.5,59,2509
1668333300000000000,16715.5,16720.5,16706.5,16720.5,53,35
1668495600000000000,16642.5,16741.5,16642.5,16716.5,53,1610
1668409020000000000,15917.5,15925.5,15898.5,15904.5,63,75
1668499200000000000,16675.5,16689.5,16609.5,16609.5,55,1146
1668361080000000000,16518.5,16518.5,16518.5,16518.5,58,1
1668430200000000000,16722.5,16722.5,16710.5,16710.5,55,31
1668372360000000000,16440.5,16441.5,16438.5,16441.5,55,7
1668423540000000000,16734.5,16739.5,16726.5,16734.5,55,65
1668479700000000000,16598.5,16598.5,16578.5,16578.5,52,25
1668367500000000000,16474.5,16478.5,16461.5,16464.5,56,44
1668416520000000000,16524.5,16525.5,16513.5,16514.5,71,66
1668419040000000000,16758.5,16758.5,16732.5,16757.5,55,54
1668409080000000000,15916.5,15928.5,15913.5,15917.5,59,47
1668354420000000000,16598.5,16600.5,16598.5,16599.5,60,3
1668428460000000000,16696.5,16701.5,16695.5,16695.5,56,21
1668360780000000000,16517.5,16517.5,16502.5,16505.5,58,34
1668362820000000000,16539.5,16541.5,16531.5,16534.5,60,35
1668479580000000000,16544.5,16566.5,16544.5,16566.5,55,25
1668474000000000000,16356.5,16356.5,16355.5,16355.5,53,4
1668424320000000000,16666.5,16666.5,16658.5,16660.5,58,34
1668426300000000000,16693.5,16715.5,16692.5,16713.5,58,44
1668423240000000000,16746.5,16746.5,16745.5,16745.5,54,7
1668415140000000000,15929.5,15929.5,15928.5,15928.5,52,4
1668380400000000000,16441.5,16443.5,16436.5,16436.5,55,31
1668388320000000000,16337.5,16341.5,16337.5,16341.5,55,6
1668482100000000000,16532.5,16538.5,16531.5,16531.5,55,48
1668383220000000000,16377.5,16377.5,16374.5,16374.5,55,26
1668470400000000000,16367.5,16391.5,16335.5,16347.5,57,360
1668423240000000000,16737.5,16746.5,16734.5,16745.5,55,54
1668373080000000000,16459.5,16459.5,16457.5,16457.5,53,3
1668410940000000000,15903.5,15909.5,15897.5,15909.5,58,31
1668334860000000000,16673.5,16673.5,16672.5,16672.5,52,3
1668484800000000000,16683.5,16703.5,16642.5,16666.5,60,447
1668467700000000000,16263.5,16265.5,16259.5,16259.5,54,20
1668382860000000000,16410.5,16430.5,16410.5,16426.5,53,43
1668327720000000000,16809.5,16817.5,16809.5,16817.5,52,6
1668464100000000000,16246.5,16254.5,16185.5,16191.5,52,1215
1668467700000000000,16268.5,16269.5,16259.5,16259.5,53,37
1668484800000000000,16693.5,16697.5,16642.5,16666.5,54,244
1668476940000000000,16609.5,16615.5,16608.5,16611.5,53,31
1668495600000000000,16604.5,16741.5,16600.5,16716.5,57,2121
1668426360000000000,16704.5,16704.5,16693.5,16697.5,54,27
1668354540000000000,16600.5,16600.5,16595.5,16595.5,56,7
1668499200000000000,16640.5,16689.5,16609.5,16609.5,57,1524
1668479340000000000,16593.5,16599.5,16584.5,16584.5,58,60
1668465000000000000,16254.5,16266.5,16233.5,16253.5,57,274
1668372360000000000,16442.5,16442.5,16438.5,16441.5,55,14
1668337920000000000,16455.5,16466.5,16455.5,16458.5,61,59
1668350760000000000,16554.5,16554.5,16545.5,16551.5,56,20
1668480660000000000,16579.5,16582.5,16569.5,16569.5,56,45
1668385200000000000,16344.5,16344.5,16329.5,16329.5,55,26
1668385860000000000,16354.5,16360.5,16352.5,16359.5,55,19
1668363660000000000,16527.5,16527.5,16518.5,16518.5,57,19
1668481200000000000,16591.5,16593.5,16485.5,16509.5,53,1419
1668335520000000000,16668.5,16672.5,16667.5,16670.5,55,9
1668481200000000000,16588.5,16593.5,16485.5,16509.5,55,1412
1668412980000000000,15833.5,15835.5,15825.5,15835.5,55,38
1668411480000000000,15901.5,15908.5,15890.5,15890.5,59,59
1668366720000000000,16511.5,16513.5,16511.5,16513.5,53,3
1668479880000000000,16564.5,16578.5,16564.5,16578.5,55,27
1668481740000000000,16534.5,16548.5,16532.5,16537.5,58,27
1668423420000000000,16738.5,16741.5,16737.5,16741.5,60,7
1668409020000000000,15904.5,15909.5,15898.5,15904.5,58,52
1668381000000000000,16322.5,16332.5,16315.5,16326.5,55,94
1668328260000000000,16749.5,16759.5,16749.5,16759.5,52,33
1668360360000000000,16503.5,16503.5,16495.5,16495.5,57,24
1668337860000000000,16446.5,16446.5,16435.5,16435.5,61,28
1668337440000000000,16584.5,16598.5,16584.5,16598.5,57,15
1668337080000000000,16603.5,16605.5,16584.5,16593.5,61,73
1668492000000000000,16785.5,16799.5,16746.5,16770.5,55,538
1668421200000000000,16804.5,16808.5,16788.5,16788.5,60,57
1668495600000000000,16714.5,16741.5,16696.5,16716.5,59,302
1668352140000000000,16564.5,16565.5,16555.5,16562.5,55,25
1668475800000000000,16614.5,16614.5,16602.5,16602.5,53,23
1668502800000000000,16816.5,16825.5,16685.5,16685.5,60,902
1668360960000000000,16500.5,16509.5,16499.5,16507.5,58,25
1668463800000000000,16183.5,16221.5,16157.5,16182.5,52,670
1668488400000000000,16798.5,16814.5,16709.5,16711.5,54,1986
1668492000000000000,16765.5,16776.5,16762.5,16770.5,56,71
1668414780000000000,15906.5,15907.5,15901.5,15902.5,55,35
1668351360000000000,16571.5,16571.5,16561.5,16561.5,54,20
1668333960000000000,16708.5,16718.5,16705.5,16718.5,55,41
1668411840000000000,15823.5,15828.5,15796.5,15800.5,53,72
1668428520000000000,16701.5,16701.5,16696.5,16697.5,52,28
1668357360000000000,16634.5,16642.5,16632.5,16642.5,53,43
1668465900000000000,16237.5,16252.5,16237.5,16252.5,55,111
1668474000000000000,16616.5,16705.5,16355.5,16355.5,57,1882
1668419340000000000,16731.5,16731.5,16731.5,16731.5,67,1
1668373500000000000,16462.5,16466.5,16462.5,16466.5,58,5
1668333900000000000,16721.5,16725.5,16717.5,16725.5,53,32
1668367680000000000,16483.5,16484.5,16475.5,16475.5,53,24
1668413520000000000,15855.5,15857.5,15855.5,15857.5,53,18
1668335100000000000,16658.5,16658.5,16658.5,16658.5,57,1
1668363120000000000,16529.5,16537.5,16529.5,16532.5,57,49
1668488400000000000,16769.5,16828.5,16709.5,16711.5,57,2438
1668418020000000000,16595.5,16595.5,16558.5,16559.5,52,50
1668427620000000000,16703.5,16703.5,16703.5,16703.5,57,1
1668499200000000000,16667.5,16689.5,16609.5,16609.5,56,1741
1668356040000000000,16636.5,16636.5,16630.5,16635.5,52,3
1668410640000000000,15926.5,15941.5,15926.5,15938.5,58,31
1668379320000000000,16513.5,16516.5,16512.5,16516.5,54,8
1668387060000000000,16388.5,16399.5,16388.5,16398.5,62,7
1668424320000000000,16658.5,16661.5,16658.5,16660.5,59,13
1668477420000000000,16567.5,16571.5,16558.5,16558.5,54,44
1668422040000000000,16763.5,16765.5,16758.5,16764.5,57,20
1668474000000000000,16622.5,16705.5,16355.5,16355.5,59,1719
1668367320000000000,16460.5,16467.5,16453.5,16467.5,58,50
1668463200000000000,16200.5,16275.5,16167.5,16204.5,62,1136
1668425520000000000,16674.5,16679.5,16657.5,16657.5,62,25
1668372780000000000,16447.5,16449.5,16444.5,16446.5,56,15
1668461400000000000,16471.5,16498.5,16469.5,16495.5,60,97
1668369840000000000,16503.5,16507.5,16495.5,16495.5,56,36
1668409560000000000,15918.5,15924.5,15918.5,15924.5,59,18
1668381480000000000,16279.5,16280.5,16272.5,16272.5,57,44
1668465000000000000,16244.5,16266.5,16233.5,16253.5,61,295
1668369840000000000,16504.5,16507.5,16495.5,16495.5,55,31
1668381000000000000,16319.5,16332.5,16315.5,16326.5,55,101
1668353940000000000,16587.5,16587.5,16587.5,16587.5,53,1
1668474000000000000,16598.5,16705.5,16355.5,16355.5,65,2194
1668466800000000000,16271.5,16271.5,16194.5,16252.5,52,970
1668467700000000000,16297.5,16302.5,16259.5,16259.5,53,101
1668329460000000000,16685.5,16686.5,16672.5,16674.5,60,45
1668425220000000000,16666.5,16666.5,16660.5,16665.5,55,23
1668330420000000000,16661.5,16664.5,16650.5,16650.5,57,43
1668328560000000000,16751.5,16755.5,16742.5,16748.5,58,65
1668385860000000000,16357.5,16360.5,16357.5,16359.5,54,4
1668484800000000000,16690.5,16727.5,16642.5,16666.5,52,951
1668425580000000000,16687.5,16687.5,16686.5,16686.5,54,5
1668421020000000000,16820.5,16846.5,16817.5,16835.5,57,80
1668495600000000000,16725.5,16741.5,16696.5,16716.5,56,672
1668484800000000000,16691.5,16691.5,16642.5,16666.5,52,225
1668488400000000000,16755.5,16797.5,16709.5,16711.5,58,1425
1668488400000000000,16776.5,16787.5,16709.5,16711.5,54,623
1668502800000000000,16755.5,16874.5,16685.5,16685.5,58,1914
1668424860000000000,16659.5,16659.5,16655.5,16655.5,56,6
1668335280000000000,16669.5,16680.5,16669.5,16680.5,57,20
1668373860000000000,16458.5,16466.5,16457.5,16461.5,55,31
1668495600000000000,16640.5,16741.5,16640.5,16716.5,52,1614
1668427680000000000,16696.5,16703.5,16696.5,16703.5,55,8
1668464100000000000,16242.5,16254.5,16185.5,16191.5,56,975
1668363720000000000,16516.5,16524.5,16516.5,16523.5,58,21
1668468600000000000,16331.5,16347.5,16292.5,16293.5,54,1108
1668464100000000000,16226.5,16228.5,16185.5,16191.5,53,341
1668352020000000000,16555.5,16557.5,16551.5,16554.5,59,15
1668425220000000000,16663.5,16665.5,16660.5,16665.5,58,21
1668354120000000000,16600.5,16631.5,16598.5,16598.5,69,62
1668465000000000000,16253.5,16266.5,16241.5,16253.5,59,141
1668360720000000000,16503.5,16516.5,16503.5,16510.5,57,56
1668464100000000000,16247.5,16249.5,16185.5,16191.5,53,945
1668357840000000000,16608.5,16612.5,16608.5,16612.5,54,10
1668381300000000000,16274.5,16303.5,16274.5,16292.5,55,75
1668484800000000000,16708.5,16740.5,16642.5,16666.5,58,1775
1668381900000000000,16324.5,16325.5,16311.5,16317.5,54,20
1668385560000000000,16353.5,16354.5,16345.5,16354.5,52,15
1668418320000000000,16683.5,16690.5,16680.5,16689.5,70,42
1668373620000000000,16468.5,16468.5,16466.5,16466.5,55,3
1668463500000000000,16175.5,16258.5,16174.5,16257.5,59,230
1668377580000000000,16500.5,16504.5,16497.5,16502.5,57,19
1668474000000000000,16527.5,16527.5,16355.5,16355.5,52,609
1668426540000000000,16713.5,16714.5,16706.5,16713.5,55,12
1668475800000000000,16653.5,16657.5,16602.5,16602.5,56,302
1668463200000000000,16274.5,16275.5,16188.5,16204.5,55,332
1668359880000000000,16598.5,16599.5,16586.5,16586.5,60,15
1668470400000000000,16363.5,16391.5,16335.5,16347.5,57,1051
1668479700000000000,16581.5,16581.5,16578.5,16578.5,54,4
1668488400000000000,16762.5,16797.5,16709.5,16711.5,54,859
1668415680000000000,16268.5,16302.5,16268.5,16281.5,72,141
1668365760000000000,16549.5,16549.5,16549.5,16549.5,53,2
1668502800000000000,16715.5,16715.5,16685.5,16685.5,54,268
1668364380000000000,16520.5,16520.5,16517.5,16520.5,58,15
1668419640000000000,16754.5,16755.5,16744.5,16748.5,58,63
1668331920000000000,16658.5,16658.5,16651.5,16652.5,57,22
1668421920000000000,16756.5,16772.5,16753.5,16763.5,56,53
1668369540000000000,16501.5,16502.5,16499.5,16499.5,57,11
1668482940000000000,16586.5,16588.5,16573.5,16584.5,58,62
1668362820000000000,16542.5,16543.5,16531.5,16534.5,58,40
1668378780000000000,16497.5,16505.5,16496.5,16505.5,59,25
1668331680000000000,16650.5,16650.5,16645.5,16647.5,54,25
1668464100000000000,16248.5,16254.5,16185.5,16191.5,54,1015
1668424020000000000,16654.5,16659.5,16638.5,16658.5,61,117
1668374220000000000,16457.5,16457.5,16451.5,16451.5,54,20
1668465900000000000,16204.5,16252.5,16194.5,16252.5,55,785
1668430440000000000,16732.5,16740.5,16730.5,16739.5,55,52
1668421440000000000,16779.5,16810.5,16766.5,16802.5,60,82
1668356700000000000,16625.5,16627.5,16622.5,16622.5,55,26
1668383460000000000,16341.5,16341.5,16341.5,16341.5,54,6
1668363120000000000,16529.5,16537.5,16529.5,16532.5,58,46
1668383880000000000,16349.5,16351.5,16347.5,16348.5,56,39
1668354960000000000,16618.5,16618.5,16612.5,16615.5,55,23
1668492000000000000,16772.5,16776.5,16770.5,16770.5,59,14
1668374880000000000,16498.5,16505.5,16495.5,16504.5,54,42
1668428820000000000,16704.5,16710.5,16704.5,16710.5,55,12
1668464100000000000,16222.5,16232.5,16185.5,16191.5,65,400
1668412800000000000,15827.5,15827.5,15804.5,15816.5,54,82
1668420600000000000,16784.5,16785.5,16784.5,16785.5,61,3
1668380880000000000,16307.5,16327.5,16303.5,16317.5,59,94
1668420300000000000,16827.5,16868.5,16827.5,16868.5,67,52
